name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Spain,2020-11-25,11.8,5.4,8.3,11.8,4.1,7.8,5,80.17,0.03,,12.5,,,,81.7,14.6,176.2,1015.9,14.9,9.6,,,,,2020-11-25T08:12:40,2020-11-25T17:50:50,0.4,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-11-26,12.1,8.5,9.9,12.1,6.4,9,8.1,88.9,4.41,,58.33,,,1,98.3,14.4,101.3,1011.5,18.5,10.5,,,,,2020-11-26T08:13:45,2020-11-26T17:50:23,0.43,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-11-27,11.5,7.6,9.4,11.5,6.1,8.6,7.3,87.5,12.01,,45.83,,,,81.7,16.9,104.2,1009.6,10.1,11.8,,,,,2020-11-27T08:14:50,2020-11-27T17:49:59,0.46,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-11-28,10.2,7.1,8.7,10.2,5.4,8,6.9,88.63,0.17,,16.67,,,,36,12.8,175.9,1008.1,17.1,9.3,,,,,2020-11-28T08:15:54,2020-11-28T17:49:37,0.48,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-11-29,11.8,6.1,8,11.8,5.4,7.7,6.2,88.96,0,,0,,,,14,7.6,108.3,1017.1,7.1,8.8,,,,,2020-11-29T08:16:57,2020-11-29T17:49:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-11-30,14.7,5.6,8.9,14.7,5.6,8.7,5.7,80.64,0,,0,,,,17.3,7.6,155.2,1023,7.9,10.8,,,,,2020-11-30T08:17:59,2020-11-30T17:49:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-01,16.2,4.5,9,16.2,4.5,8.9,3.1,68.84,0,,0,,,,28.4,25.2,268.6,1022.7,4.7,11.3,,,,,2020-12-01T08:19:00,2020-12-01T17:48:45,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-02,10.5,4.2,8.4,10.5,4.2,6.6,-0.5,54.5,0,,0,,,,49.6,30,138.5,1017.9,7.5,12,,,,,2020-12-02T08:20:00,2020-12-02T17:48:31,0.53,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-03,8.7,0,4.4,5.7,-0.8,2.7,-1.2,67.8,0.03,,4.17,,,,83.5,25.7,224,1014.1,3.4,12.9,,,,,2020-12-03T08:20:59,2020-12-03T17:48:21,0.55,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-04,7.8,3.1,5.3,4,-0.4,1.8,0.5,71.67,0.69,,16.67,,,7,54.4,29.9,251.9,998.5,12.9,11.4,,,,,2020-12-04T08:21:57,2020-12-04T17:48:12,0.58,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-05,6.7,0.6,3.8,3.7,-2.5,0.5,-2.2,65.18,0,,12.5,,,10,33.5,24.7,257.7,1005,6.9,10.5,,,,,2020-12-05T08:22:54,2020-12-05T17:48:06,0.62,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-06,7.5,2.5,4.8,4.4,-2,0.8,-0.9,67.25,0,,12.5,,,12,35.6,28.7,257.8,1011.4,7.7,10.6,,,,,2020-12-06T08:23:50,2020-12-06T17:48:02,0.67,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-07,10.6,4.7,8.1,10.6,0.5,4.8,5.7,84.88,0.53,,62.5,,,13,79.6,32.9,243.2,1008.6,14.2,10.4,,,,,2020-12-07T08:24:44,2020-12-07T17:48:00,0.73,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-08,9.2,4.6,6.4,6.6,0.3,3.1,0.8,68.85,0.63,,37.5,,,20,92.5,25.6,281.8,1011.9,7.4,10.4,,,,,2020-12-08T08:25:37,2020-12-08T17:48:01,0.78,Rain,Clear conditions throughout the day with rain clearing later.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-09,9.7,2.6,5.4,8.1,0,3.7,-0.3,67.33,0,,8.33,,,21,50,16.4,244.2,1019.6,2.9,10.8,,,,,2020-12-09T08:26:28,2020-12-09T17:48:04,0.84,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-10,14.1,5.2,9.7,14.1,1.7,8,7.3,85.59,8.16,,79.17,,,18,81.7,27.9,237.9,1013,21,10.5,,,,,2020-12-10T08:27:18,2020-12-10T17:48:09,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-11,15.2,12.1,13.3,15.2,12.1,13.3,11.2,88.45,8.02,,79.17,,,12,85.3,32.4,236.1,1008.5,11,12.1,,,,,2020-12-11T08:28:07,2020-12-11T17:48:17,0.94,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-12,13.3,9.2,11.1,13.3,6,10.4,3.4,59.49,0.1,,4.17,,,2,65.6,31.8,286.9,1014.1,2.4,10.6,,,,,2020-12-12T08:28:54,2020-12-12T17:48:26,0.97,Rain,Clear conditions throughout the day with early morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-13,10.9,4.6,8.1,10.9,4,8,5.5,83.9,0,,0,,,2,14.8,10.3,172.4,1017.2,8.2,11.1,,,,,2020-12-13T08:29:39,2020-12-13T17:48:38,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-14,12.6,8.8,10.3,12.6,7.5,9.9,8.7,90.02,2.57,,41.67,,,,23,15.1,265,1012.7,19.3,8,,,,,2020-12-14T08:30:23,2020-12-14T17:48:53,1,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-15,10.7,6.6,8.6,10.7,4.8,7,6.2,85.43,0.19,,25,,,1,44.6,22.2,210.6,1016.1,9.3,10.9,,,,,2020-12-15T08:31:05,2020-12-15T17:49:09,0,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-16,10.5,5.1,7.5,10.5,2.6,6.8,5.3,85.84,0.11,,45.83,,,,24.4,10.9,149.1,1016.9,14.1,10.2,,,,,2020-12-16T08:31:45,2020-12-16T17:49:28,0.02,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-17,13.2,8.1,9.9,13.2,7.9,9.8,7.8,87.06,0.1,,12.5,,,,15.1,9.5,213.8,1022.2,13.2,9.6,,,,,2020-12-17T08:32:24,2020-12-17T17:49:49,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-18,9.6,4.6,7.7,9.6,4.6,7.4,6.5,91.91,0,,4.17,,,,15.1,10,187.4,1024,12.6,8.9,,,,,2020-12-18T08:33:01,2020-12-18T17:50:12,0.09,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-19,8.6,7.2,7.8,8.6,5.4,6.5,7.3,96.88,2.47,,58.33,,,1,16.9,12,182.2,1021.3,15,5,,,,,2020-12-19T08:33:36,2020-12-19T17:50:37,0.13,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-20,11.9,5.1,7.8,11.9,4.6,7.6,6.3,90.71,0.1,,12.5,,,,12.6,8.8,194.8,1025.1,7.9,7.3,,,,,2020-12-20T08:34:08,2020-12-20T17:51:04,0.18,Rain,Clear conditions throughout the day with early morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-21,9.6,6.3,7.8,9.6,5.6,7.5,7.1,95.46,0.2,,45.83,,,,10.8,7.8,148.7,1030.2,14.8,5.3,,,,,2020-12-21T08:34:39,2020-12-21T17:51:33,0.23,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-22,10,7.2,8.1,10,6.1,7.9,7.4,95.48,0,,12.5,,,,10.8,6.6,175.3,1029,13.4,6.2,,,,,2020-12-22T08:35:08,2020-12-22T17:52:05,0.28,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-23,9.5,5.7,7.5,9.5,4.6,6.9,7.1,97.78,0.1,,20.83,,,,13.3,9.8,150.4,1026.2,13.6,4.2,,,,,2020-12-23T08:35:35,2020-12-23T17:52:38,0.32,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-24,11.1,6.5,8.8,11.1,4.7,8.2,6,83.78,0.39,,25,,,,26.3,15.8,139.6,1023.7,13.1,7.4,,,,,2020-12-24T08:36:00,2020-12-24T17:53:13,0.37,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-25,8.7,2.6,5.2,6.4,-0.6,3,-2.5,59.02,0,,0,,,1,45.7,17.5,104,1027.7,2.2,11,,,,,2020-12-25T08:36:23,2020-12-25T17:53:51,0.4,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-26,10.1,-1,3.3,10.1,-2.3,2.1,-4.2,59.59,0,,0,,,,24.5,11.9,236.8,1029.5,0.8,10.9,,,,,2020-12-26T08:36:44,2020-12-26T17:54:30,0.44,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-27,6.7,-1.5,2.3,3.7,-2.1,0.2,-1.6,76.29,0,,0,,,,90.7,38,191.7,1017,5.8,11.5,,,,,2020-12-27T08:37:02,2020-12-27T17:55:11,0.47,Clear,Clear conditions throughout the day.,wind,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-28,8.4,4.1,6.2,4.9,-0.8,1.9,0.1,67.01,3.28,,29.17,,,4,66.6,41.8,261.4,1003.4,8.2,10.5,,,,,2020-12-28T08:37:19,2020-12-28T17:55:54,0.49,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-29,7.2,0.6,3.7,4.8,-3.1,0.1,-0.7,74.68,0,,20.83,,,4,53.6,23.9,248.8,1008.1,5.7,10.6,,,,,2020-12-29T08:37:33,2020-12-29T17:56:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-30,8.2,0.6,3.8,5.8,-3.6,1.3,-2.9,62.45,0,,4.17,,,9,50.2,25.1,272.2,1017.9,2.5,10.6,,,,,2020-12-30T08:37:45,2020-12-30T17:57:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2020-12-31,6.7,-1,2.7,3.2,-3.2,0.3,-0.2,81.37,1.64,,37.5,,,9,28.8,22.7,210.1,1016.6,4,10.5,,,,,2020-12-31T08:37:55,2020-12-31T17:58:13,0.51,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-01,6.1,0.9,3.4,4.7,-3.8,0.9,-1.4,72.22,0.82,,54.17,,,24,83.5,29.5,204.9,1011.1,6.6,9.3,,,,,2021-01-01T08:38:03,2021-01-01T17:59:02,0.53,Rain,Clear conditions throughout the day with early morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-02,5.6,-0.4,1.9,2.1,-3.9,-0.9,-6.3,55.69,0,,4.17,,,23,56.5,22.6,245.6,1015.2,3.9,10.6,,,,,2021-01-02T08:38:08,2021-01-02T17:59:53,0.56,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-03,8,-2.5,2.1,5.6,-6.1,-0.1,-4.4,63.43,0,,4.17,,,22,34.2,22.5,220.2,1016.7,2.7,10.6,,,,,2021-01-03T08:38:11,2021-01-03T18:00:46,0.6,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-04,6.5,-1.1,2.6,3.1,-5,-0.2,-3.9,63.59,0,,12.5,,,21,28.1,21.3,251.7,1012.9,3.9,10.6,,,,,2021-01-04T08:38:12,2021-01-04T18:01:40,0.65,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-05,5.8,-2.7,0.8,5.8,-5.6,0.2,-4.4,69.56,0,,4.17,,,22,22.3,8.2,196.7,1013.8,0.7,11.2,,,,,2021-01-05T08:38:11,2021-01-05T18:02:36,0.7,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-06,6.6,-2.6,1.2,5.8,-3.5,0.7,-5.4,62.58,0,,0,,,21,19.1,7,195.2,1014.8,3.4,11.6,,,,,2021-01-06T08:38:07,2021-01-06T18:03:33,0.76,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-07,1.6,-0.5,0.7,1,-3.5,-1.7,-3.5,75.04,1.31,,20.83,,,22,24.8,12.5,158.3,1014.3,8.9,9.4,,,,,2021-01-07T08:38:02,2021-01-07T18:04:31,0.82,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-08,0.7,-1.3,-0.2,-1.4,-5.5,-3.7,-2.7,84.19,6.33,,29.17,,,22,38.9,16.9,132.2,1011.8,66.3,7.3,,,,,2021-01-08T08:37:54,2021-01-08T18:05:30,0.87,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-09,1.2,-1.4,-0.5,0.5,-8.1,-4.3,-0.8,98.3,43.81,,79.17,,,39,58.3,28.2,61,1005.9,14.2,2.5,,,,,2021-01-09T08:37:43,2021-01-09T18:06:31,0.92,Snow,Clear conditions throughout the day with a chance of rain throughout the day.,snow,"08221099999,LEMD,LEVS,08226099999,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-10,3.6,-0.8,1.1,2.6,-3.8,-0.8,-0.8,87.12,1.18,,54.17,,,52,44.6,17.7,126.8,1013.6,9.6,16.2,,,,,2021-01-10T08:37:31,2021-01-10T18:07:33,0.96,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-11,3.8,-5.9,-0.7,3.8,-5.9,-1.1,-4.7,74.99,0.01,,4.17,,,50,9,9.7,255.7,1023.7,0,15.2,,,,,2021-01-11T08:37:16,2021-01-11T18:08:36,0.99,Snow,Clear conditions throughout the day with afternoon rain.,snow,"08221099999,08272099999,LEMD,LEVS,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-12,1.6,-9.2,-3.5,1.6,-9.2,-3.7,-6.8,79.17,0,,0,,,50,12.6,5.3,247.8,1032.7,0,9.5,,,,,2021-01-12T08:36:59,2021-01-12T18:09:40,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-13,6.1,-8.8,-2.2,6.1,-9,-2.7,-6,77.34,0,,0,,,48,10.1,6.5,216.5,1033.5,0.4,10.6,,,,,2021-01-13T08:36:40,2021-01-13T18:10:45,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-14,5.6,-6.3,-1,5.6,-7.7,-1.7,-4.7,77.45,0,,0,,,46,34.9,13.3,198.5,1030.8,4.1,9.7,,,,,2021-01-14T08:36:19,2021-01-14T18:11:50,0.01,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-15,6.4,-5,0.2,6.4,-5.5,-0.3,-2.5,82.81,0,,0,,,32.42,28.8,10.6,164.3,1030.7,1.3,8.7,,,,,2021-01-15T08:35:55,2021-01-15T18:12:57,0.03,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-16,7.7,-5.8,0.6,7.2,-5.8,0,-2.6,81.31,0,,0,,,28.01,16.9,8.7,243.3,1031.3,1.3,6.7,,,,,2021-01-16T08:35:29,2021-01-16T18:14:05,0.06,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-17,7.9,-4.1,0.9,7.9,-4.8,0.5,-4,72.87,0,,0,,,26.53,10.4,6.4,121.4,1032.3,1.2,9.3,,,,,2021-01-17T08:35:02,2021-01-17T18:15:13,0.1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-18,8.6,-2.3,2.6,8.6,-3.4,2.1,-1,77.93,0,,0,,,25.53,20.5,5.7,240.2,1030.3,0.6,9.8,,,,,2021-01-18T08:34:32,2021-01-18T18:16:22,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-19,7.3,-1.7,2.4,7.3,-1.7,2,-0.3,82.84,0,,0,,,24.01,15.8,7.2,174.8,1026.8,2.9,8.7,,,,,2021-01-19T08:34:00,2021-01-19T18:17:31,0.19,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-20,6.2,0.7,3.5,6,-1.5,2,2.6,94.06,2.03,,41.67,,,39,79.6,12.6,236.5,1014.7,22.4,4.2,,,,,2021-01-20T08:33:26,2021-01-20T18:18:41,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-21,10.1,5.7,8,10.1,2.2,4.8,7.2,94.55,0.81,,33.33,,,8.98,88.9,33.2,214.1,1013.7,91.5,9.7,,,,,2021-01-21T08:32:50,2021-01-21T18:19:52,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08223099999,08215099999"
Spain,2021-01-22,10.6,5.6,8.1,10.6,1.4,5,4.6,79.26,5.79,,50,,,39,76,44.8,240.9,1010.8,15.3,9.6,,,,,2021-01-22T08:32:11,2021-01-22T18:21:03,0.33,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,08215099999,08220099999"
Spain,2021-01-23,9.2,3.6,6.3,5.8,-0.1,2.3,4.9,90.89,0.79,,33.33,,,30,105.5,36,225.8,1014.5,12.6,10.7,,,,,2021-01-23T08:31:31,2021-01-23T18:22:15,0.37,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-24,12,8.1,9.7,12,4.9,8,3.9,68.39,0.11,,16.67,,,26,88.9,32.5,256.5,1012.8,14.6,11.3,,,,,2021-01-24T08:30:49,2021-01-24T18:23:27,0.41,Rain,Clear conditions throughout the day with early morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-25,13.2,7.6,10.4,13.2,4.7,9.2,9.2,91.77,1.41,,66.67,,,23,87.1,28.1,216.8,1013.1,15.5,10.4,,,,,2021-01-25T08:30:05,2021-01-25T18:24:39,0.44,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-26,14.7,9.3,11.6,14.7,8.3,11.5,10.4,92.75,0.01,,79.17,,,11,28.1,14.4,180.9,1022,13.7,7.7,,,,,2021-01-26T08:29:19,2021-01-26T18:25:52,0.47,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-27,18.5,9.6,13.3,18.5,9.4,13.3,11.1,87.7,1.56,,45.83,,,3,18,15.4,178.7,1024.8,8.5,7.4,,,,,2021-01-27T08:28:31,2021-01-27T18:27:04,0.49,Rain,Clear conditions throughout the day with early morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-28,11.6,9.6,10.5,11.6,9,10.5,9.9,96.11,0,,12.5,,,1,10.4,8.7,149.3,1025.5,12.9,7.6,,,,,2021-01-28T08:27:42,2021-01-28T18:28:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-29,11,8.5,9.5,11,8.2,9.2,8.5,93.07,0,,4.17,,,10,15.5,9.9,195.9,1022.6,14.1,9.7,,,,,2021-01-29T08:26:50,2021-01-29T18:29:31,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-30,13,8.5,10.2,13,5.1,8.6,5.9,76.74,4.27,,45.83,,,1,87.1,35,257.9,1013.9,11,10.3,,,,,2021-01-30T08:25:57,2021-01-30T18:30:44,0.52,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-01-31,12.3,8.6,10.2,12.3,4.8,8.6,5.7,74.89,0.71,,50,,,1,85.3,30.5,245.5,1013.5,6.8,10.6,,,,,2021-01-31T08:25:02,2021-01-31T18:31:58,0.54,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-02-01,15.7,8.2,11.5,15.7,4.3,10.5,6.5,72.57,0,,4.17,,,1,90.7,33.9,256.5,1015.2,5.1,10.8,,,,,2021-02-01T08:24:05,2021-02-01T18:33:11,0.59,Clear,Clear conditions throughout the day.,wind,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-02-02,12.5,8.5,10.1,12.5,6.1,9.4,8.4,89.25,0,,4.17,,,,31.9,20.2,214,1018.3,14.1,10.2,,,,,2021-02-02T08:23:06,2021-02-02T18:34:25,0.63,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-02-03,11.6,8.5,9.9,11.6,6.6,9,8,88.05,0.1,,29.17,,,,33.5,16.4,208.2,1015.3,13.6,10,,,,,2021-02-03T08:22:06,2021-02-03T18:35:39,0.68,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-02-04,12.7,9.2,10.7,12.7,8,10.5,8.2,84.88,0,,37.5,,,,29,13.8,151.7,1011,10.7,9.7,,,,,2021-02-04T08:21:05,2021-02-04T18:36:52,0.74,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-02-05,15.8,9.1,11.7,15.8,7.7,11.5,6.8,72.87,1.98,,20.83,,,,25.6,19.9,139.5,1004.6,8.6,10.8,,,,,2021-02-05T08:20:01,2021-02-05T18:38:06,0.8,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2021-02-06,11.1,7.3,9,11.1,5.8,8.1,7.4,89.68,10.48,,70.83,,,3,24.1,13.4,162.6,1002.6,12.5,10.5,,,,,2021-02-06T08:18:56,2021-02-06T18:39:19,0.85,Rain,Clear conditions throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,08219099999,08222099999,08223099999,08220099999,08215099999"
